"survey","year","var_code","var_label","data_type","level","val_min","val_max","val_label","recode","val_length","val_na"
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2910","2910","ENT-Photographers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2920","2920","ENT-Television, Video, And Motion Picture Camera Operators And Editors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3000","3000","MED-Chiropractors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3010","3010","MED-Dentists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3030","3030","MED-Dietitians And Nutritionists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3040","3040","MED-Optometrists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3050","3050","MED-Pharmacists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3090","3090","MED-Physicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3100","3100","MED-Surgeons",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3110","3110","MED-Physician Assistants",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3120","3120","MED-Podiatrists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3140","3140","MED-Audiologists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3150","3150","MED-Occupational Therapists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3160","3160","MED-Physical Therapists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3200","3200","MED-Radiation Therapists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3210","3210","MED-Recreational Therapists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3220","3220","MED-Respiratory Therapists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3230","3230","MED-Speech-Language Pathologists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3245","3245","MED-Other Therapists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3250","3250","MED-Veterinarians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3255","3255","MED-Registered Nurses",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3256","3256","MED-Nurse Anesthetists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3258","3258","MED-Nurse Practitioners, And Nurse Midwives",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3261","3261","MED-Acupuncturists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3270","3270","MED-Healthcare Diagnosing Or Treating Practitioners, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3300","3300","MED-Clinical Laboratory Technologists And Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3310","3310","MED-Dental Hygienists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3321","3321","MED-Cardiovascular Technologists and Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3322","3322","MED-Diagnostic Medical Sonographers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3323","3323","MED-Radiologic Technologists And Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3324","3324","MED-Magnetic Resonance Imaging Technologists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3330","3330","MED-Nuclear Medicine Technologists and Medical Dosimetrists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3401","3401","MED-Emergency Medical Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3402","3402","MED-Paramedics",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3421","3421","MED-Pharmacy Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3422","3422","MED-Psychiatric Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3423","3423","MED-Surgical Technologists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3424","3424","MED-Veterinary Technologists and Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3430","3430","MED-Dietetic Technicians And Ophthalmic Medical Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3500","3500","MED-Licensed Practical And Licensed Vocational Nurses",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3515","3515","MED-Medical Records Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3520","3520","MED-Opticians, Dispensing",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3545","3545","MED-Miscellaneous Health Technologists and Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3550","3550","MED-Other Healthcare Practitioners and Technical Occupations",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3601","3601","HLS-Home Health Aides",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3602","3602","HLS-Personal Care Aides",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3603","3603","HLS-Nursing Assistants",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3605","3605","HLS-Orderlies and Psychiatric Aides",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3610","3610","HLS-Occupational Therapy Assistants And Aides",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3620","3620","HLS-Physical Therapist Assistants And Aides",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3630","3630","HLS-Massage Therapists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3640","3640","HLS-Dental Assistants",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3645","3645","HLS-Medical Assistants",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3646","3646","HLS-Medical Transcriptionists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3647","3647","HLS-Pharmacy Aides",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3648","3648","HLS-Veterinary Assistants And Laboratory Animal Caretakers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3649","3649","HLS-Phlebotomists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3655","3655","HLS-Other Healthcare Support Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3700","3700","PRT-First-Line Supervisors Of Correctional Officers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3710","3710","PRT-First-Line Supervisors Of Police And Detectives",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3720","3720","PRT-First-Line Supervisors Of Fire Fighting And Prevention Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3725","3725","PRT-First-Line Supervisors of Security And Protective Service Workers, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3740","3740","PRT-Firefighters",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3750","3750","PRT-Fire Inspectors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3801","3801","PRT-Bailiffs",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3802","3802","PRT-Correctional Officers and Jailers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3820","3820","PRT-Detectives And Criminal Investigators",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3840","3840","PRT-Fish And Game Wardens And Parking Enforcement Officers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3870","3870","PRT-Police Officers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3900","3900","PRT-Animal Control Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3910","3910","PRT-Private Detectives And Investigators",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3930","3930","PRT-Security Guards And Gaming Surveillance Officers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3940","3940","PRT-Crossing Guards And Flaggers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3945","3945","PRT-Transportation Security Screeners",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3946","3946","PRT-School Bus Monitors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","3960","3960","PRT-Other Protective Service Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4000","4000","EAT-Chefs And Head Cooks",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4010","4010","EAT-First-Line Supervisors Of Food Preparation And Serving Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4020","4020","EAT-Cooks",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4030","4030","EAT-Food Preparation Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4040","4040","EAT-Bartenders",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4055","4055","EAT-Fast Food And Counter Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4110","4110","EAT-Waiters And Waitresses",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4120","4120","EAT-Food Servers, Nonrestaurant",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4130","4130","EAT-Dining Room And Cafeteria Attendants And Bartender Helpers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4140","4140","EAT-Dishwashers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4150","4150","EAT-Hosts And Hostesses, Restaurant, Lounge, And Coffee Shop",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4160","4160","EAT-Food Preparation and Serving Related Workers, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4200","4200","CLN-First-Line Supervisors Of Housekeeping And Janitorial Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4210","4210","CLN-First-Line Supervisors Of Landscaping, Lawn Service, And Groundskeeping Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4220","4220","CLN-Janitors And Building Cleaners",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4230","4230","CLN-Maids And Housekeeping Cleaners",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4240","4240","CLN-Pest Control Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4251","4251","CLN-Landscaping And Groundskeeping Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","4252","4252","CLN-Tree Trimmers and Pruners",TRUE,4,0
